player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0032141,Geoff Swaim,23,7,29,76,260,2016,2017,0.75,8,8.63,0.00,2.88,6.25,0.38,0,,,,,0.041884816753926704,0.014206300185299567,0.07739938080495357,0.07419226527912971,0,0.039473684210526314,0.03614457831325301,0.0224609375,0.035937500000000004,0.3612565445026178,0.022484052009621083,2.15,2.25,0.05,0
00-0032141,Geoff Swaim,24,7,29,76,260,2017,2018,1.00,2,12.50,0.00,7.00,5.50,1.00,0,,,,,0.04081632653061224,0.046511627906976744,0.047619047619047616,0.09843379212149976,0,0.09523809523809523,0.08333333333333333,0.032981530343007916,0.052770448548812667,0.5102040816326531,0.024263992235522485,2.25,7.03,2.12,1
00-0032141,Geoff Swaim,25,7,29,76,260,2018,2019,0.81,32,7.56,0.03,4.34,5.13,0.34,0,,,,,0.1285140562248996,0.07269874476987448,0.19902912621359223,0.25093008015324897,0.125,0.13414634146341464,0.13333333333333333,0.1322406340057637,0.1365850144092219,0.9718875502008032,0.08931977113795296,7.03,3.25,-0.54,0
00-0032141,Geoff Swaim,26,7,29,76,260,2019,2020,0.76,17,3.82,0.00,3.53,2.41,0.06,0,,,,,0.08415841584158416,0.035992801439712056,0.05967976710334789,0.1550318649141459,0,0.014285714285714285,0.0125,0.02142386288727752,0.034278180619644036,0.3217821782178218,0.03824429277477053,3.25,3.33,0.02,0
00-0032141,Geoff Swaim,27,7,29,76,260,2020,2021,0.75,12,6.92,0.08,6.58,2.92,0.50,0,,,,,0.06153846153846154,0.04903786468032278,0.04807692307692308,0.13153798405195055,0.06666666666666667,0.07317073170731707,0.07216494845360824,0.0581242532855436,0.05299880525686978,0.4256410256410256,0.03415620968687698,3.33,4.38,0.32,1
00-0032141,Geoff Swaim,28,7,29,76,260,2021,,0.78,40,5.25,0.08,3.65,3.48,0.30,0,,,,,0.08281573498964803,0.040873460246360585,0.08424242424242424,0.1569223706815605,0.14285714285714285,0.06857142857142857,0.07653061224489796,0.10211238206562578,0.07766552559071553,0.43478260869565216,0.05196039133597589,4.38,,,0
00-0032188,Vince Mayle,24,4,24,74,247,2015,,0.00,1,0.00,0.00,23.00,0.00,0.00,0,,,,,0.02564102564102564,0.09787234042553192,0,0.116759410801964,,0,0,,,0,0,0.00,,,0
00-0032188,Vince Mayle,26,4,24,74,247,2017,,0.00,1,0.00,0.00,7.00,0.00,0.00,2,1.00,0.50,0.50,0.19,0.009433962264150943,0.009320905459387484,0,0.021607667763736405,0,0,0,0,0,0,0.028503126149319605,6.20,,,0
00-0032214,Tyler Kroft,23,3,21,78,252,2015,2016,0.73,15,8.60,0.07,5.87,4.53,0.40,0,,,,,0.08241758241758242,0.05210183540556542,0.10429447852760736,0.16530784195082598,0.09090909090909091,0.08571428571428572,0.08641975308641975,0.08786085709162633,0.08603191680114758,0.7087912087912088,0.05596735549565738,4.27,3.20,-0.25,0
00-0032214,Tyler Kroft,24,3,21,78,252,2016,2017,0.83,12,7.67,0.00,7.67,2.58,0.25,0,,,,,0.05333333333333334,0.04500978473581213,0.04518950437317784,0.11600782778864971,0,0.037037037037037035,0.033707865168539325,0.027299703264094956,0.04367952522255193,0.4088888888888889,0.033850493653032436,3.20,8.29,1.59,1
00-0032214,Tyler Kroft,25,3,21,78,252,2017,2018,0.68,62,6.52,0.11,7.50,3.11,0.37,0,,,,,0.13052631578947368,0.12144162966832071,0.11366313309776208,0.2929427774188671,0.28,0.1464968152866242,0.16483516483516483,0.2038836179633144,0.15821378874130299,0.8505263157894737,0.11297998328913432,8.29,1.52,-0.82,0
00-0032214,Tyler Kroft,26,3,21,78,252,2018,2019,0.67,6,6.00,0.00,7.17,2.83,0.67,0,,,,,0.03208556149732621,0.031318281136198105,0.025297619047619048,0.07318296715494779,0,0.05333333333333334,0.04597701149425287,0.01245674740484429,0.019930795847750867,0.1925133689839572,0.015169660678642715,1.52,2.12,0.39,1
00-0032214,Tyler Kroft,27,3,21,78,252,2019,2020,0.43,14,5.07,0.07,7.29,1.93,0.36,0,,,,,0.05785123966942149,0.04551539491298527,0.04231974921630094,0.12318917543452046,0.08333333333333333,0.07352941176470588,0.075,0.06533333333333333,0.054533333333333336,0.29338842975206614,0.03321161537123979,2.12,6.98,2.29,1
00-0032214,Tyler Kroft,28,3,21,78,252,2020,2021,0.75,16,7.44,0.19,7.56,2.75,0.56,0,,,,,0.08290155440414508,0.07396088019559902,0.06179775280898876,0.18352103576269682,0.2727272727272727,0.11688311688311688,0.13636363636363635,0.17362099390903396,0.11415722661809075,0.616580310880829,0.07410944851250487,6.98,4.37,-0.37,0
00-0032214,Tyler Kroft,29,3,21,78,252,2021,,0.64,25,6.92,0.04,5.76,2.96,0.36,0,,,,,0.08169934640522876,0.06451612903225806,0.0752797558494405,0.1741619228336496,0.07692307692307693,0.08737864077669903,0.08620689655172414,0.07930195394784631,0.08072928016270793,0.565359477124183,0.05474147537330064,4.37,,,0
00-0032227,Jeff Heuerman,24,3,28,77,255,2016,2017,0.53,17,8.29,0.00,8.47,4.00,0.41,0,,,,,0.08056872037914692,0.07771181867242309,0.10914927768860354,0.18302253550665887,0,0.109375,0.0958904109589041,0.04882271468144044,0.07811634349030472,0.6682464454976303,0.04924743103227732,3.85,3.52,-0.09,0
00-0032227,Jeff Heuerman,25,3,28,77,255,2017,2018,0.50,18,7.89,0.11,8.56,3.50,0.28,0,,,,,0.05187319884726225,0.053677239456256534,0.061046511627906974,0.1207515898358986,0.13333333333333333,0.042735042735042736,0.05303030303030303,0.09651113913408996,0.07441782261454394,0.4092219020172911,0.04314465717157356,3.52,7.11,1.02,1
00-0032227,Jeff Heuerman,26,3,28,77,255,2018,2019,0.65,48,5.85,0.04,4.96,3.13,0.29,0,,,,,0.12972972972972974,0.08365553602811951,0.1187648456057007,0.2615190234170902,0.16666666666666666,0.11864406779661017,0.12307692307692308,0.13629224776982032,0.11806759643171252,0.7594594594594595,0.07930665238923838,7.11,3.93,-0.45,0
00-0032227,Jeff Heuerman,27,3,28,77,255,2019,,0.70,20,5.70,0.05,5.40,2.10,0.45,0,,,,,0.07692307692307693,0.0712401055408971,0.04421052631578947,0.17237669981733308,0.125,0.1,0.10204081632653061,0.09583333333333333,0.07833333333333334,0.43846153846153846,0.05128205128205128,3.93,,,0
00-0032256,Clive Walford,24,3,4,76,252,2015,2016,0.56,50,6.58,0.06,9.16,2.50,0.40,0,,,,,0.08726003490401396,0.10164225477141589,0.07562008469449485,0.21220385617315365,0.09375,0.10989010989010989,0.10747663551401869,0.08999426605504587,0.0877408256880734,0.5741710296684118,0.058858634837747115,5.26,5.43,0.03,0
00-0032256,Clive Walford,25,3,4,76,252,2016,2017,0.63,52,6.90,0.06,8.12,2.23,0.37,0,,,,,0.09352517985611511,0.09903778455761558,0.06587166382737081,0.21951799743026515,0.1111111111111111,0.10215053763440861,0.10328638497652583,0.10254508435136707,0.09740546829552066,0.64568345323741,0.060850080526573765,5.43,2.83,-0.48,0
00-0032256,Clive Walford,26,3,4,76,252,2017,,0.69,13,6.15,0.00,11.15,1.69,0.15,0,,,,,0.05485232067510549,0.06682027649769585,0.03303303303303303,0.1357347022108149,0,0.02666666666666667,0.023529411764705882,0.02666666666666667,0.04266666666666667,0.33755274261603374,0.03108997805413314,2.83,,,0
00-0032256,Clive Walford,28,3,4,76,252,2019,,0.50,8,7.13,0.00,10.00,3.38,0.50,0,,,,,0.04819277108433735,0.05767844268204758,0.05908096280087528,0.1184319107721441,0,0.0625,0.05405405405405406,0.023114355231143552,0.036982968369829686,0.3433734939759036,0.02297380512529013,2.43,,,0
00-0032319,Ross Travis,23,,,78,248,2016,2017,0.50,6,2.50,0.00,2.33,2.50,0.17,0,,,,,0.03550295857988166,0.012844036697247707,0.026223776223776224,0.06352966722762066,0,0.01694915254237288,0.015625,0.007042253521126761,0.011267605633802818,0.08875739644970414,0.012555803571428572,1.13,1.46,0.29,0
00-0032319,Ross Travis,24,,,78,248,2017,,0.41,17,4.47,0.00,11.88,2.00,0.29,0,,,,,0.051829268292682924,0.08070315621254495,0.028052805280528052,0.14230642740906035,0,0.04132231404958678,0.0364963503649635,0.01568951279933939,0.025103220478943023,0.23170731707317074,0.017245859812421743,1.46,,,0
00-0032319,Ross Travis,26,,,78,248,2019,,0.67,6,8.50,0.00,3.67,5.17,0.17,0,,,,,0.05825242718446602,0.02286902286902287,0.10915492957746478,0.10567385907191733,0,0.03571428571428571,0.03225806451612903,0.03701015965166909,0.05921625544267054,0.49514563106796117,0.027406778352505212,2.37,,,0
00-0032392,Austin Hooper,22,3,18,76,254,2016,2017,0.70,27,10.04,0.11,10.19,2.44,0.59,0,,,,,0.07458563535911603,0.08666876772770249,0.04049079754601227,0.18121346722083603,0.11538461538461539,0.0975609756097561,0.1,0.09636239901650862,0.08494906919564454,0.7486187845303868,0.053458542524977906,4.58,6.64,0.45,1
00-0032392,Austin Hooper,23,3,18,76,254,2017,2018,0.75,65,8.09,0.05,6.62,4.03,0.28,0,,,,,0.12264150943396226,0.09014675052410902,0.14078452444922085,0.2560796645702306,0.14285714285714285,0.09,0.09502262443438914,0.13486320722210737,0.13006684584108608,0.9924528301886792,0.08819148465497662,6.64,10.19,0.53,1
00-0032392,Austin Hooper,24,3,18,76,254,2018,2019,0.81,88,7.50,0.05,6.80,2.69,0.34,0,,,,,0.1426256077795786,0.11347248576850096,0.11048951048951049,0.3047164002841687,0.1111111111111111,0.12552301255230125,0.12363636363636364,0.1222356929570508,0.12891044206461463,1.0696920583468394,0.09713019020832339,10.19,14.75,0.45,1
00-0032392,Austin Hooper,25,3,18,76,254,2019,2020,0.77,97,8.11,0.06,6.48,3.45,0.42,0,,,,,0.1773308957952468,0.14403480650332035,0.20514390691977955,0.38122418889552645,0.24,0.1943127962085308,0.19915254237288135,0.21604588723456186,0.201673419575299,1.4387568555758683,0.1430938731637406,14.75,7.57,-0.49,0
00-0032392,Austin Hooper,26,3,18,76,254,2020,2021,0.66,70,6.21,0.06,6.44,2.49,0.39,0,,,,,0.17543859649122806,0.13613039541201327,0.16186046511627908,0.3720622110664527,0.2,0.17307692307692307,0.17613636363636365,0.17479367262723522,0.15966987620357637,1.0902255639097744,0.09943754270995776,7.57,6.61,-0.13,0
00-0032392,Austin Hooper,27,3,18,76,254,2021,,0.62,61,5.66,0.05,5.38,3.03,0.30,0,,,,,0.13090128755364808,0.08284920434453144,0.1167192429022082,0.26263129480609726,0.16666666666666666,0.1125,0.11797752808988764,0.13566949838187703,0.11707119741100325,0.740343347639485,0.07587938049612811,6.61,,,0
00-0032394,Nick Vannett,23,3,31,78,261,2016,2017,0.75,4,8.00,0.00,6.50,3.00,0.25,0,,,,,0.03571428571428571,0.034482758620689655,0.02771362586605081,0.0811576354679803,0,0.029411764705882353,0.02857142857142857,0.019138755980861243,0.03062200956937799,0.2857142857142857,0.023971543458088464,2.07,3.80,0.84,1
00-0032394,Nick Vannett,24,3,31,78,261,2017,2018,0.80,15,8.27,0.07,7.20,3.00,0.40,0,,,,,0.054945054945054944,0.03836589698046181,0.056818181818181816,0.11311030000195187,0.05555555555555555,0.06382978723404255,0.0625,0.05721747388414055,0.05821462488129155,0.4542124542124542,0.04327771766983657,3.80,4.62,0.22,0
00-0032394,Nick Vannett,25,3,31,78,261,2018,2019,0.67,43,6.26,0.07,6.21,3.21,0.40,0,,,,,0.10643564356435643,0.0739817123857024,0.1063993831919815,0.2188388352550966,0.09375,0.11724137931034483,0.11299435028248588,0.08856749845009299,0.08545799752014879,0.6658415841584159,0.05477563484886669,4.62,2.58,-0.44,0
00-0032394,Nick Vannett,26,3,31,78,261,2019,2020,0.77,22,7.55,0.00,6.36,3.00,0.23,0,,,,,0.05045871559633028,0.037848067045147336,0.045112781954887216,0.1059665270306133,0,0.03597122302158273,0.03164556962025317,0.0274108322324967,0.04385733157199472,0.38073394495412843,0.0325417425328323,2.58,2.68,0.04,0
00-0032394,Nick Vannett,27,3,31,78,261,2020,2021,0.67,21,4.52,0.05,4.43,3.05,0.29,0,,,,,0.06158357771260997,0.02888198757763975,0.06124401913875598,0.11548095663102675,0.07142857142857142,0.05357142857142857,0.05555555555555555,0.05604818982387476,0.046819960861056754,0.2785923753665689,0.03538273322618562,2.68,4.04,0.51,1
00-0032394,Nick Vannett,28,3,31,78,261,2021,,0.60,15,8.87,0.07,5.53,6.13,0.47,0,,,,,0.07389162561576355,0.06207928197456993,0.1339155749636099,0.16050086400330127,0.1111111111111111,0.125,0.12307692307692308,0.10738720013856412,0.10515285355503595,0.6551724137931034,0.05990432242496084,4.04,,,0
00-0032429,Jerell Adams,24,6,9,77,254,2016,2017,0.76,21,5.81,0.05,6.29,3.33,0.38,0,,,,,0.06069364161849711,0.04938271604938271,0.0682261208576998,0.13054663526725183,0.0625,0.07766990291262135,0.07563025210084033,0.06080426356589147,0.05978682170542636,0.35260115606936415,0.047608441449969376,3.80,2.87,-0.24,0
00-0032429,Jerell Adams,25,6,9,77,254,2017,,0.73,11,8.36,0.00,7.27,2.55,0.45,0,,,,,0.05612244897959184,0.05390835579514825,0.04886561954624782,0.12731035810550634,0,0.08771929824561403,0.08064516129032258,0.03859060402684564,0.06174496644295302,0.46938775510204084,0.04230409759456934,2.87,,,0
00-0032430,David Morgan,23,6,13,76,265,2016,2017,1.00,1,4.00,0.00,2.00,2.00,0.00,0,,,,,0.02,0.005555555555555556,0.012658227848101266,0.034444444444444444,0,0,0,0.005235602094240838,0.008376963350785341,0.08,0.011219746754287545,1.40,3.64,1.60,1
00-0032430,David Morgan,24,6,13,76,265,2017,2018,0.83,12,7.92,0.08,6.08,4.75,0.42,0,,,,,0.05172413793103448,0.039353099730458224,0.08016877637130802,0.1090686866809183,0.1111111111111111,0.06172839506172839,0.06666666666666667,0.08550511419363878,0.0701415160431554,0.40948275862068967,0.04443747386030949,3.64,1.72,-0.53,0
00-0032430,David Morgan,25,6,13,76,265,2018,,0.83,6,6.00,0.00,2.00,4.50,0.33,0,,,,,0.02830188679245283,0.008426966292134831,0.03341584158415842,0.04919440322238711,0,0.02247191011235955,0.019801980198019802,0.010279840091376356,0.016447744146202172,0.16981132075471697,0.015380763315091032,1.72,,,0
00-0006101,Tony Gonzalez,29,1,13,77,247,2005,2006,1.00,78,11.60,0.03,0.00,0.00,0.58,0,,,,,0.15384615384615385,,,,0.11764705882352941,0.24725274725274726,0.23618090452261306,0.17155397285969692,0.20389812128139748,1.7850098619329389,0.12790895433544033,11.28,12.19,0.08,0
00-0006101,Tony Gonzalez,30,1,13,77,247,2006,2007,1.00,73,12.33,0.07,7.96,4.37,0.74,0,,,,,0.16820276497695852,0.16468253968253968,0.2453846153846154,0.38405017921146956,0.2777777777777778,0.30337078651685395,0.3010204081632653,0.282155364533588,0.2847819165870742,2.0737327188940093,0.1718001127713561,12.19,15.39,0.26,1
00-0006101,Tony Gonzalez,31,1,13,77,247,2007,2008,0.97,102,11.49,0.05,8.70,2.90,0.58,0,,,,,0.1811722912966252,0.2029283916723862,0.19384413883431564,0.4341011502828468,0.29411764705882354,0.34502923976608185,0.3404255319148936,0.31329995828118484,0.3248093450146016,2.0817051509769096,0.22365552325581398,15.39,16.36,0.06,1
00-0006101,Tony Gonzalez,32,1,13,77,247,2008,2009,0.97,99,10.69,0.10,8.48,2.55,0.68,0,,,,,0.18299445471349354,0.18825638727028238,0.1882001493651979,0.4250967918864662,0.43478260869565216,0.4161490683229814,0.41847826086956524,0.37492555092316854,0.3390113162596784,1.955637707948244,0.21723977695167285,16.36,12.86,-0.21,0
00-0006101,Tony Gonzalez,33,1,13,77,247,2009,2010,0.61,135,6.42,0.04,8.01,1.78,0.40,0,,,,,0.23684210526315788,0.22865595942519018,0.15789473684210525,0.538187925434889,0.23076923076923078,0.28125,0.27522935779816515,0.23264185098104492,0.23376542310813342,1.5210526315789474,0.15337240340595595,12.86,10.09,-0.22,0
00-0006101,Tony Gonzalez,34,1,13,77,247,2010,2011,0.65,108,6.07,0.06,7.81,1.77,0.36,0,,,,,0.18717504332755633,0.17544224765868888,0.1398243045387994,0.4211163631182856,0.21428571428571427,0.195,0.19736842105263158,0.19519654841802492,0.18374304889741133,1.1369150779896013,0.12037037037037035,10.09,12.32,0.22,0
00-0006101,Tony Gonzalez,35,1,13,77,247,2011,2012,0.69,116,7.54,0.06,8.94,2.09,0.46,0,,,,,0.19528619528619529,0.19463213213213212,0.1360582306830907,0.44863499863499867,0.2413793103448276,0.24651162790697675,0.2459016393442623,0.2209187502468697,0.20864241418809498,1.473063973063973,0.1402745229327084,12.32,13.00,0.06,0
00-0006101,Tony Gonzalez,36,1,13,77,247,2012,2013,0.75,124,7.50,0.06,7.78,2.03,0.52,0,,,,,0.2016260162601626,0.192845723421263,0.1222707423580786,0.4567156031272543,0.25,0.26422764227642276,0.26258992805755393,0.2235378258105531,0.20766052129688495,1.5121951219512195,0.1482551509161408,13.00,13.68,0.05,0
00-0006101,Tony Gonzalez,37,1,13,77,247,2013,,0.69,121,7.10,0.07,7.97,1.85,0.46,0,,,,,0.1838905775075988,0.21508255243195,0.1050656660412758,0.44790190820695824,0.3076923076923077,0.24669603524229075,0.25296442687747034,0.2482625090890644,0.2126046299271184,1.3054711246200608,0.1475504866672059,13.68,,,0
00-0032508,Hakeem Valles,24,,,75,250,2016,,0.00,2,0.00,0.00,6.00,0.00,0.00,0,,,,,0.025974025974025976,0.013888888888888888,0,0.05007215007215007,0,0,0,0,0,0,0,0.00,,,0
00-0032508,Hakeem Valles,26,,,75,250,2018,,0.67,3,3.67,0.00,8.33,0.33,0.00,0,,,,,0.036585365853658534,0.03968253968253968,0.0033222591362126247,0.08662408052651954,0,0,0,0.009060955518945634,0.014497528830313015,0.13414634146341464,0.017466756817669595,1.55,,,0
00-0032523,Henry Krieger-Coble,24,,,76,246,2016,,1.00,1,13.00,0.00,4.00,9.00,1.00,0,,,,,0.023255813953488372,0.011730205278592375,0.07627118644067797,0.04426788515310646,,0.1111111111111111,0.1111111111111111,,,0.3023255813953488,0.04516889238020424,2.30,,,0
00-0032562,Cole Wick,23,,,78,257,2016,,0.67,3,6.00,0.00,16.33,3.33,0.33,0,,,,,0.02586206896551724,0.056712962962962965,0.02092050209205021,0.08416347381864624,0,0.021739130434782608,0.019230769230769232,0.009594882729211088,0.015351812366737742,0.15517241379310345,0.012159221809804171,1.27,,,0
00-0032562,Cole Wick,25,,,78,257,2018,,0.00,1,0.00,0.00,1.00,0.00,0.00,0,,,,,0.018518518518518517,0.0038461538461538464,0,0.030854700854700854,0,0,0,0,0,0,0,0.00,,,0
00-0032599,Joshua Perkins,23,,,75,223,2016,,0.60,5,8.40,0.20,12.80,2.60,0.40,0,,,,,0.054945054945054944,0.06736842105263158,0.03735632183908046,0.13631231925968768,0.125,0.04,0.05172413793103448,0.08525189599133261,0.06140303358613218,0.46153846153846156,0.03678724708767628,4.40,,,0
00-0032599,Joshua Perkins,25,,,75,223,2018,2019,0.45,11,6.09,0.00,10.73,1.45,0.36,0,,,,,0.09565217391304348,0.13833528722157093,0.03686635944700461,0.254146490646822,0,0.0975609756097561,0.08695652173913043,0.038285714285714284,0.06125714285714286,0.5826086956521739,0.03931451612903225,3.90,7.90,1.03,1
00-0032599,Joshua Perkins,26,,,75,223,2019,,0.69,13,6.69,0.08,9.54,2.00,0.38,0,,,,,0.1,0.15158924205378974,0.05168986083499006,0.2712713936430318,0.25,0.10416666666666667,0.11538461538461539,0.17162379421221866,0.12459807073954984,0.6692307692307692,0.07375824723017553,7.90,,,0
00-0020516,Todd Heap,25,1,31,77,252,2005,2006,0.96,78,10.96,0.09,0.00,0.00,0.55,0,,,,,0.1387900355871886,,,,0.4117647058823529,0.26380368098159507,0.2777777777777778,0.3323242340414426,0.2846599509368965,1.5213523131672597,0.18170448778365836,12.53,10.91,-0.13,0
00-0020516,Todd Heap,26,1,31,77,252,2006,2007,1.00,73,10.48,0.08,7.08,3.40,0.53,0,,,,,0.13931297709923665,0.12665360117589416,0.1781609195402299,0.31029234658957033,0.2857142857142857,0.21787709497206703,0.225,0.25106082036775107,0.2302687411598303,1.4599236641221374,0.1522238634498605,10.91,10.58,-0.03,0
00-0020516,Todd Heap,27,1,31,77,252,2007,2008,1.00,23,10.39,0.04,7.48,2.91,0.61,0,,,,,0.11557788944723618,0.12656364974245768,0.12835249042145594,0.2746177539648204,0.25,0.2222222222222222,0.22388059701492538,0.2235973597359736,0.20775577557755776,1.2010050251256281,0.1353702850708839,10.58,5.37,-0.49,0
00-0020516,Todd Heap,28,1,31,77,252,2008,2009,0.90,39,10.33,0.08,6.85,4.72,0.59,0,,,,,0.10455764075067024,0.08454718176060798,0.15346121768140117,0.22447420653449174,0.23076923076923078,0.1885245901639344,0.1925925925925926,0.19156608986476661,0.16804420532208814,1.0804289544235925,0.09049459807711367,5.37,8.25,0.54,1
00-0020516,Todd Heap,29,1,31,77,252,2009,2010,0.71,75,7.91,0.08,8.76,2.44,0.44,1,2.00,0.00,0.00,-0.37,0.14705882352941177,0.1492842535787321,0.10971223021582734,0.34001563815710334,0.2857142857142857,0.17647058823529413,0.1875,0.22438037629129187,0.18758003063749557,1.1627450980392158,0.1092892153255126,8.25,8.66,0.05,0
00-0020516,Todd Heap,30,1,31,77,252,2010,2011,0.63,64,9.36,0.08,10.16,3.47,0.47,0,,,,,0.15274463007159905,0.173982869379015,0.17398119122257052,0.3683032406106106,0.2631578947368421,0.2,0.20710059171597633,0.2275725371120108,0.20622132253711203,1.4295942720763724,0.12363186447130485,8.66,8.33,-0.04,0
00-0020516,Todd Heap,31,1,31,77,252,2011,2012,0.67,36,7.86,0.03,7.86,3.06,0.25,0,,,,,0.13846153846153847,0.12505523641184269,0.13681592039800994,0.30773649682178184,0.1111111111111111,0.10843373493975904,0.10869565217391304,0.12887161773172134,0.1395279217040875,1.0884615384615384,0.09629996696399076,8.33,8.70,0.04,0
00-0020516,Todd Heap,32,1,31,77,252,2012,,0.62,13,7.23,0.00,7.77,2.85,0.38,0,,,,,0.20634920634920634,0.23820754716981132,0.2534246575342466,0.5000898472596587,0,0.25,0.22727272727272727,0.1323943661971831,0.21183098591549296,1.492063492063492,0.1412337662337662,8.70,,,0
