player_id,name,age,draft_round,draft_pick,height,weight,season,pred_season,completions,targets,receiving_yards,receiving_tds,adot,receiving_yac,firstdowns_per_tgt,carries,rushing_yards,rushing_tds,rushing_first_downs,tgt_sh,ay_sh,yac_sh,wopr_y,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,fantasy_points_ppr,pred_fantasy_points,pct_increase,breakout
00-0035551,Tony Brooks-James,25,8,32,69,179,2019,2020,0,0,0,0,0,0,0,8,0.88,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.003543227373962341,0.23,0.40,0.74,0
00-0035551,Tony Brooks-James,26,8,32,69,179,2020,,0,0,0,0,0,0,0,3,1.33,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.004739336492890996,0.40,,,0
00-0035567,Craig Reynolds,24,8,32,71,215,2020,2021,1.00,1,3.00,0.00,1.00,2.00,0.00,1,4.00,0.00,0.00,0.03,0.00,0.028985507246376812,0.043887820875268574,0,0,0,0.0071090047393364926,0.011374407582938388,0.08108108108108109,0.022037853253824218,1.70,7.04,3.14,1
00-0035567,Craig Reynolds,25,8,32,71,215,2021,,0.88,8,6.50,0.00,0.63,6.88,0.38,55,4.18,0.00,0.20,0.05,0.00,0.09565217391304348,0.07441597683580764,0,0.05172413793103448,0.04411764705882353,0.0214168039538715,0.0342668863261944,0.3076923076923077,0.07843836349050719,7.04,,,0
00-0035594,Travis Homer,21,6,31,70,202,2019,2020,0.85,13,4.31,0.00,-0.31,4.62,0.23,18,6.33,0.00,0.33,0.10,0.00,0.13392857142857142,0.1483655879004716,0,0.07142857142857142,0.061224489795918366,0.03017241379310345,0.048275862068965524,0.43410852713178294,0.07719453021614468,4.67,4.10,-0.12,0
00-0035594,Travis Homer,22,6,31,70,202,2020,2021,0.90,10,9.00,0.10,0.20,9.20,0.40,25,3.52,0.00,0.08,0.03,0.00,0.07776838546069316,0.0454415645626714,0.03571428571428571,0.02962962962962963,0.03067484662576687,0.033991958203145003,0.03295856169646059,0.2694610778443114,0.03159131624063336,4.10,6.18,0.51,0
00-0035594,Travis Homer,23,6,31,70,202,2021,,0.80,20,8.05,0.00,2.40,6.40,0.40,21,8.43,0.05,0.33,0.06,0.02,0.10023492560689115,0.09684241006592074,0,0.06722689075630252,0.05755395683453238,0.029628266470371735,0.04740522635259478,0.4535211267605634,0.05987907914115185,6.18,,,0
00-0035596,Kerrith Whyte,23,7,8,70,200,2019,,1.00,1,9.00,0.00,-2.00,11.00,1.00,24,5.08,0.00,0.21,0.01,0.00,0.02119460500963391,0.007786221279414267,0,0.02,0.01818181818181818,0.004178272980501393,0.006685236768802229,0.05389221556886228,0.03929984948993812,2.35,,,0
00-0027201,Dimitri Nance,22,8,32,70,219,2010,,0.75,4,7.50,0.00,-2.75,8.75,0.50,36,2.64,0.00,0.11,0.01,0.00,0.02933780385582565,0.018049652691878665,0,0.017699115044247787,0.015151515151515152,0.0063371356147021544,0.010139416983523449,0.10830324909747292,0.018919050873938092,2.21,,,0
00-0027214,Keiland Williams,24,8,32,71,230,2010,2011,0.67,58,5.33,0.03,0.84,5.33,0.19,65,4.02,0.05,0.22,0.10,0.01,0.16375198728139906,0.1657141966969786,0.1,0.061452513966480445,0.06532663316582915,0.08896595208070618,0.0823455233291299,0.5577617328519856,0.10287041645926663,10.33,3.64,-0.65,0
00-0027214,Keiland Williams,25,8,32,71,230,2011,2012,1.00,8,7.75,0.00,1.50,6.25,0.38,58,3.36,0.03,0.17,0.02,0.00,0.030469226081657527,0.027131190932838087,0,0.017964071856287425,0.015384615384615385,0.008659217877094972,0.013854748603351955,0.12704918032786885,0.03575227031007118,3.64,1.60,-0.56,0
00-0027214,Keiland Williams,26,8,32,71,230,2012,,1.00,2,4.50,0.00,3.00,1.50,0.00,2,1.50,0.00,0.00,0.01,0.00,0.006928406466512702,0.024636819862651874,0,0,0,0.004568527918781726,0.007309644670050762,0.0625,0.011287477954144622,1.60,,,0
00-0035628,D'Ernest Johnson,23,8,32,70,208,2019,2020,0.86,7,10.14,0.00,4.86,6.14,0.14,4,5.25,0.00,0.00,0.07,0.04,0.1360759493670886,0.13755776750799856,0,0.034482758620689655,0.03225806451612903,0.04863013698630137,0.0778082191780822,0.7319587628865979,0.07577268195413758,7.60,3.00,-0.61,0
00-0035628,D'Ernest Johnson,24,8,32,70,208,2020,2021,0.75,4,3.50,0.00,0.00,3.00,0.00,33,5.03,0.00,0.21,0.02,0.00,0.01643835616438356,0.0234375,0,0,0,0.003691983122362869,0.005907172995780591,0.0546875,0.02882477283333791,3.00,8.68,1.89,1
00-0035628,D'Ernest Johnson,25,8,32,70,208,2021,,0.76,25,5.48,0.00,0.24,5.52,0.28,100,5.34,0.03,0.24,0.07,0.00,0.12672176308539945,0.10331973538507438,0,0.05737704918032787,0.050359712230215826,0.028805719091673676,0.046089150546677886,0.3712737127371274,0.11318662201539599,8.68,,,0
00-0035657,Damien Harris,22,3,23,71,213,2019,2020,0,0,0,0,0,0,0,4,3.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.012089462018940159,1.20,9.13,6.61,1
00-0035657,Damien Harris,23,3,23,71,213,2020,2021,0.71,7,7.43,0.00,-0.43,7.86,0.57,137,5.04,0.01,0.22,0.03,0.00,0.0593311758360302,0.03756730298580519,0,0.043010752688172046,0.04040404040404041,0.013963480128893663,0.022341568206229862,0.1925925925925926,0.1323035010433573,9.13,13.13,0.44,1
00-0035657,Damien Harris,24,3,23,71,213,2021,,0.86,21,6.29,0.00,-0.33,6.38,0.19,202,4.60,0.07,0.27,0.05,0.00,0.07854630715123095,0.06634565617907102,0,0.025806451612903226,0.023121387283236993,0.01877133105802048,0.03003412969283277,0.28448275862068967,0.1642895123705858,13.13,,,0
00-0027346,Alfonso Smith,24,8,32,73,209,2011,,0.60,5,4.20,0.00,0.20,4.60,0.40,30,3.40,0.03,0.23,0.02,0.00,0.033625730994152045,0.03100021773986025,0,0.025,0.023529411764705882,0.0065830721003134795,0.010532915360501568,0.08571428571428572,0.04049429657794677,3.04,,,0
00-0027346,Alfonso Smith,26,8,32,73,209,2013,2014,0.77,13,5.23,0.00,-0.38,5.85,0.08,18,3.00,0.06,0.28,0.04,0.00,0.09212121212121212,0.06245949997582088,0,0.009523809523809525,0.008695652173913044,0.016409266409266408,0.026254826254826252,0.22295081967213115,0.0405271624798911,5.24,2.00,-0.62,0
00-0027346,Alfonso Smith,27,8,32,73,209,2014,,0.75,4,2.75,0.00,-3.25,5.00,0.00,7,2.71,0.00,0.14,0.06,-0.03,0.08163265306122448,0.06611483837239697,0,0,0,0.011982570806100218,0.01917211328976035,0.15942028985507245,0.026862464183381087,2.00,,,0
00-0035664,Darrell Henderson,22,3,6,68,208,2019,2020,0.67,6,6.17,0.00,0.50,6.17,0.17,39,3.77,0.00,0.26,0.02,0.00,0.036345776031434185,0.035200654243822654,0,0.011627906976744186,0.010526315789473684,0.009635416666666667,0.015416666666666669,0.13962264150943396,0.03542622173019137,3.20,8.66,1.71,1
00-0035664,Darrell Henderson,23,3,6,68,208,2020,2021,0.67,24,6.46,0.04,0.67,6.50,0.33,138,4.52,0.04,0.29,0.04,0.00,0.0724907063197026,0.06879380929820085,0.05,0.041237113402061855,0.04205607476635514,0.04461032388663968,0.04137651821862349,0.2807971014492754,0.09347475677853895,8.66,12.57,0.45,1
00-0035664,Darrell Henderson,24,3,6,68,208,2021,,0.73,40,4.40,0.08,0.93,4.50,0.20,149,4.62,0.03,0.26,0.09,0.01,0.11650485436893204,0.1463695612321658,0.11538461538461539,0.04878048780487805,0.05789473684210526,0.08341578036111799,0.06423447934701954,0.4055299539170507,0.13879922530664945,12.57,,,0
00-0027467,Javarris James,23,8,32,72,208,2010,,0.82,11,5.73,0.00,-1.91,7.18,0.27,46,2.43,0.13,0.20,0.03,-0.01,0.07860696517412935,0.04101948729518599,0,0.024,0.02142857142857143,0.01345578812473302,0.021529260999572836,0.17796610169491525,0.07544205302142304,7.56,,,0
00-0035685,David Montgomery,22,3,9,70,222,2019,2020,0.71,35,5.29,0.03,2.69,4.46,0.20,242,3.67,0.02,0.21,0.06,0.02,0.10143042912873862,0.10708841810914728,0.05,0.03932584269662921,0.04040404040404041,0.05088860901203471,0.05142177441925553,0.31896551724137934,0.1375280463592194,10.65,16.55,0.55,1
00-0035685,David Montgomery,23,3,9,70,222,2020,2021,0.79,68,6.44,0.03,0.94,5.82,0.37,247,4.33,0.03,0.24,0.12,0.01,0.2388419782870929,0.18599397974588627,0.07692307692307693,0.11961722488038277,0.1148936170212766,0.0960779551939773,0.10757088215651751,0.7512864493996569,0.1923384226506094,16.55,15.00,-0.09,0
00-0035685,David Montgomery,24,3,9,70,222,2021,,0.82,51,5.90,0.00,0.88,5.35,0.35,225,3.77,0.03,0.24,0.12,0.01,0.203579418344519,0.1862158222010651,0,0.1276595744680851,0.11688311688311688,0.05045256453234998,0.08072410325175998,0.6919540229885057,0.1947623898843411,15.00,,,0
00-0035700,Josh Jacobs,21,1,24,70,220,2019,2020,0.74,27,6.15,0.00,-1.26,6.78,0.30,242,4.75,0.03,0.22,0.07,-0.01,0.1105072463768116,0.08828932841125511,0,0.05128205128205128,0.04597701149425287,0.026216045483259634,0.04194567277321542,0.4019370460048426,0.17382784148642763,14.74,15.42,0.05,0
00-0035700,Josh Jacobs,22,1,24,70,220,2020,2021,0.73,45,5.29,0.00,0.73,5.29,0.20,273,3.90,0.04,0.22,0.09,0.01,0.1261930010604454,0.1405401416765053,0,0.047619047619047616,0.04205607476635514,0.029735132433783108,0.04757621189405298,0.4722222222222222,0.16431291202546033,15.42,14.13,-0.08,0
00-0035700,Josh Jacobs,23,1,24,70,220,2021,,0.84,64,5.44,0.00,-0.42,6.17,0.22,217,4.02,0.04,0.21,0.12,-0.01,0.20246027678113787,0.17028785224808587,0,0.07692307692307693,0.06965174129353234,0.043069306930693066,0.0689108910891089,0.635036496350365,0.17316680714121524,14.13,,,0
00-0035715,Derrick Gore,27,8,32,70,212,2021,,0.89,9,11.67,0.00,1.22,10.00,0.33,51,5.02,0.04,0.24,0.03,0.00,0.06928406466512702,0.045826871381306866,0,0.02459016393442623,0.021739130434782608,0.02390710382513661,0.03825136612021858,0.328125,0.06979000796178343,7.01,,,0
00-0035760,Jacques Patrick,24,8,32,75,236,2021,,0,0,0,0,0,0,0,2,6.00,0.00,0.50,0.00,0.00,0,0,0,0,0,0,0,0,0.010678056593699947,1.20,,,0
00-0035806,JaMycal Hasty,24,8,32,69,205,2020,2021,0.88,8,4.13,0.00,-2.38,5.88,0.00,39,3.79,0.03,0.18,0.04,-0.01,0.04795918367346939,0.04630515683147261,0,0,0,0.009439359267734555,0.015102974828375288,0.15789473684210525,0.05451167356096193,5.18,6.44,0.24,0
00-0035806,JaMycal Hasty,25,8,32,69,205,2021,,0.79,29,5.41,0.00,2.41,4.41,0.24,16,4.25,0.06,0.38,0.09,0.03,0.0893854748603352,0.16485344713778044,0,0.056910569105691054,0.051094890510948905,0.02824757106872976,0.04519611370996762,0.511400651465798,0.056292766106289485,6.44,,,0
00-0035831,James Robinson,22,8,32,70,220,2020,2021,0.82,60,5.73,0.05,-0.82,6.38,0.25,240,4.46,0.03,0.23,0.11,-0.01,0.24661944623309723,0.1585089640647283,0.14285714285714285,0.08333333333333333,0.08955223880597014,0.12081128747795414,0.10758377425044091,0.6405959031657356,0.20734999420347458,17.89,12.42,-0.31,0
00-0035831,James Robinson,23,8,32,70,220,2021,,0.67,46,4.83,0.00,0.87,5.00,0.20,164,4.68,0.05,0.25,0.09,0.01,0.16452074391988555,0.14113430349651063,0,0.05844155844155844,0.05521472392638037,0.035725780495654974,0.05716124879304796,0.42940038684719534,0.16908447417548228,12.42,,,0
00-0035835,Nathan Cottrell,25,8,32,71,193,2021,,0,0,0,0,0,0,0,1,3.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.0036407766990291263,0.30,,,0
00-0035860,Tony Jones,23,8,32,71,224,2020,2021,0,0,0,0,0,0,0,3,4.33,0.00,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0.012777668566935324,1.30,2.21,0.70,1
00-0035860,Tony Jones,24,8,32,71,224,2021,,0.63,8,3.63,0.00,0.13,3.50,0.25,54,2.63,0.00,0.13,0.03,0.00,0.03329369797859691,0.047901141620948384,0,0.023529411764705882,0.019801980198019802,0.008469626168224298,0.013551401869158878,0.11462450592885376,0.0311057313365612,2.21,,,0
00-0027666,Montario Hardesty,24,2,27,72,225,2011,2012,0.67,21,5.81,0.00,0.62,5.67,0.38,88,3.02,0.00,0.07,0.06,0.00,0.1331096196868009,0.09058777925495672,0,0.07017543859649122,0.06504065040650407,0.03024293505205751,0.04838869608329202,0.33608815426997246,0.08267050792259034,5.87,3.67,-0.37,0
00-0027666,Montario Hardesty,25,2,27,72,225,2012,,0.40,5,3.20,0.00,1.00,3.60,0.20,65,4.17,0.02,0.18,0.02,0.00,0.016901408450704224,0.024648841915014832,0,0.008849557522123894,0.008064516129032258,0.003629764065335753,0.0058076225045372055,0.04892966360856269,0.04748596123489377,3.67,,,0
00-0035908,Gabe Nabers,23,8,32,75,243,2020,2021,0.71,7,3.57,0.29,0.86,3.29,0.29,2,3.50,0.00,0.50,0.02,0.00,0.01962457337883959,0.037844778390717135,0.1,0.017543859649122806,0.029850746268656716,0.0554561326931471,0.02872981230903536,0.08503401360544217,0.023457277562301135,10.10,1.83,-0.82,0
00-0035908,Gabe Nabers,24,8,32,75,243,2021,,1.00,3,5.67,0.00,3.00,2.67,0.00,3,2.67,0.00,0.33,0.02,0.01,0.013445378151260505,0.02840195004137129,0,0,0,0.006609642301710731,0.01057542768273717,0.08762886597938144,0.011556078497289573,1.83,,,0
00-0035912,LeVante Bellamy,24,8,32,69,188,2020,,1.00,1,5.00,0.00,0.00,5.00,0.00,4,2.75,0.00,0.00,0.01,0.00,0.016025641025641024,0.017045454545454544,0,0,0,0.0041459369817578775,0.006633499170812605,0.056818181818181816,0.01361826943222292,1.30,,,0
00-0035924,Jonathan Ward,24,8,32,72,202,2021,,0.75,4,8.50,0.00,3.25,6.50,0.25,9,3.67,0.00,0.33,0.02,0.01,0.03571428571428571,0.03219856655737044,0,0.013157894736842105,0.011363636363636364,0.010800508259212199,0.01728081321473952,0.14847161572052403,0.01665064542708047,1.94,,,0
00-0035957,Rodney Smith,24,8,32,71,210,2020,,0.82,11,5.36,0.00,1.45,4.18,0.09,41,3.80,0.02,0.34,0.05,0.01,0.06125166444740346,0.07544085850456608,0,0.014285714285714285,0.013333333333333334,0.017538644470868014,0.028061831153388825,0.24686192468619247,0.06784638834157404,5.21,,,0
00-0035973,Patrick Taylor,23,8,32,75,223,2021,,1.00,2,1.50,0.00,-1.00,2.50,0.50,23,3.87,0.04,0.22,0.01,0.00,0.0066844919786096255,0.018753561403879026,0,0.017241379310344827,0.014925373134328358,0.0011942675159235668,0.001910828025477707,0.02040816326530612,0.039042992690788585,4.30,,,0
00-0036000,Adrian Killins Jr.,22,8,32,68,164,2020,,1.00,1,2.00,0.00,-4.00,6.00,0.00,1,-12.00,0.00,0.00,0.04,-0.03,0.05405405405405406,0.03344564240790655,0,0,0,0.0051813471502590676,0.008290155440414509,0.07142857142857142,0,0.00,,,0
00-0036020,Salvon Ahmed,22,8,32,71,196,2020,2021,0.79,14,4.36,0.00,-0.50,5.07,0.14,75,4.25,0.04,0.24,0.07,0.00,0.1143317230273752,0.09595918736981918,0,0.0273972602739726,0.024691358024691357,0.021313766596785466,0.034102026554856744,0.2890995260663507,0.13139353315306396,11.50,3.51,-0.69,0
00-0036020,Salvon Ahmed,23,8,32,71,196,2021,,0.63,19,6.16,0.00,2.68,5.95,0.21,54,2.76,0.00,0.15,0.05,0.02,0.09456066945606695,0.08201701655414778,0,0.028169014084507043,0.025477707006369428,0.02135036496350365,0.034160583941605836,0.2799043062200957,0.04256726951918835,3.51,,,0
00-0036069,Scottie Phillips,23,8,32,68,211,2020,2021,1.00,1,7.00,0.00,3.00,4.00,0.00,2,4.50,0.00,0.00,0.02,0.01,0.02857142857142857,0.044253097483051514,0,0,0,0.00938337801608579,0.015013404825737264,0.17073170731707318,0.023739956172388603,2.60,2.10,-0.19,0
00-0036069,Scottie Phillips,24,8,32,68,211,2021,,0.67,3,3.00,0.00,0.67,2.33,0.00,6,2.17,0.00,0.17,0.04,0.00,0.028,0.056764638170516454,0,0,0,0.008181818181818182,0.013090909090909092,0.10843373493975904,0.026299311208515967,2.10,,,0
00-0036096,J.J. Taylor,22,8,32,66,185,2020,2021,0.50,2,2.00,0.00,-3.50,4.00,0.00,23,4.78,0.00,0.22,0.01,-0.01,0.016913319238900635,0.015891676902380535,0,0,0,0.001998001998001998,0.003196803196803197,0.02877697841726619,0.03371947571653886,2.48,3.70,0.49,0
00-0036096,J.J. Taylor,23,8,32,66,185,2021,,1.00,4,2.00,0.00,-0.50,2.50,0.00,19,1.95,0.11,0.16,0.02,0.00,0.013054830287206266,0.03051864253078023,0,0,0,0.0027210884353741495,0.004353741496598639,0.042105263157894736,0.03511102676029607,3.70,,,0
00-0036139,Rico Dowdle,22,8,32,72,215,2020,,0,0,0,0,0,0,0,7,3.43,0.00,0.14,0.00,0.00,0,0,0,0,0,0,0,0,0.013290508361944845,1.20,,,0
00-0036158,J.K. Dobbins,22,2,23,70,214,2020,,0.75,24,5.00,0.00,0.00,5.38,0.17,134,6.01,0.07,0.28,0.06,0.00,0.10849453322119428,0.09278350515463918,0,0.028368794326241134,0.023952095808383235,0.02135991456034176,0.034175863296546816,0.30927835051546393,0.12828711951639182,9.91,,,0
00-0036188,Antonio Williams,23,8,32,71,210,2020,,1.00,1,20.00,0.00,4.00,16.00,1.00,12,5.25,0.17,0.33,0.03,0.01,0.1391304347826087,0.04656902789123585,0,0.05263157894736842,0.043478260869565216,0.02577319587628866,0.041237113402061855,0.5263157894736842,0.15201256066228946,21.30,,,0
00-0036208,Artavis Pierce,24,8,32,71,208,2020,,0,0,0,0,0,0,0,6,5.67,0.17,0.33,0.00,0.00,0,0,0,0,0,0,0,0,0.04044054379624849,3.13,,,0
00-0036223,Jonathan Taylor,21,2,9,71,221,2020,2021,0.92,39,7.67,0.03,-1.26,9.41,0.31,232,5.04,0.05,0.30,0.08,-0.01,0.17601918465227817,0.10433473045300591,0.045454545454545456,0.06521739130434782,0.06310679611650485,0.06114927221326605,0.0705661082684984,0.5885826771653543,0.1798341087256534,15.80,21.95,0.39,1
00-0036223,Jonathan Taylor,22,2,9,71,221,2021,,0.78,51,7.06,0.04,-0.88,7.96,0.24,332,5.45,0.05,0.32,0.10,-0.01,0.24502112251056127,0.13784649321603007,0.07407407407407407,0.0718562874251497,0.07216494845360824,0.08720426111730459,0.0950823733432429,0.690978886756238,0.25375428478154416,21.95,,,0
00-0036251,Zack Moss,23,3,22,70,215,2020,2021,0.78,18,5.28,0.06,1.78,4.83,0.28,112,4.29,0.04,0.27,0.04,0.01,0.05240963855421687,0.06200894848618231,0.03125,0.025510204081632654,0.02631578947368421,0.027798244490005126,0.0257271911840082,0.19668737060041408,0.07269188941674774,7.26,7.51,0.03,0
00-0036251,Zack Moss,24,3,22,70,215,2021,,0.72,32,6.16,0.03,0.81,6.25,0.38,96,3.59,0.04,0.23,0.07,0.01,0.149812734082397,0.10339819509348114,0.038461538461538464,0.06521739130434782,0.06190476190476191,0.048184325962103744,0.05401799846244291,0.4036885245901639,0.08107399929098784,7.51,,,0
00-0027712,Joe McKnight,22,4,14,71,205,2010,2011,0.75,4,5.00,0.00,1.75,2.75,0.50,39,4.85,0.00,0.18,0.03,0.01,0.04296875,0.05605675995270004,0,0.05,0.044444444444444446,0.014925373134328358,0.023880597014925373,0.1694915254237288,0.08168147641831852,5.98,5.79,-0.03,0
00-0027712,Joe McKnight,23,4,14,71,205,2011,2012,0.72,18,7.72,0.00,3.56,6.17,0.39,43,3.12,0.00,0.19,0.05,0.02,0.12184412733260154,0.09069611163798943,0,0.0660377358490566,0.056910569105691054,0.03304802662862577,0.052876842605801236,0.3797814207650273,0.05763581138276155,5.79,2.23,-0.61,0
00-0027712,Joe McKnight,24,4,14,71,205,2012,,0.50,2,9.00,0.00,2.50,4.50,0.50,30,5.97,0.00,0.23,0.01,0.00,0.010575793184488837,0.009360079394228291,0,0.007633587786259542,0.006944444444444444,0.003543307086614173,0.005669291338582677,0.049315068493150684,0.03085991678224688,2.23,,,0
00-0027712,Joe McKnight,26,4,14,71,205,2014,,0.86,7,9.14,0.29,0.86,7.43,0.71,1,3.00,0.00,0.00,0.28,0.08,0.38235294117647056,0.4815384615384616,0.6666666666666666,0.35714285714285715,0.4117647058823529,0.5053763440860215,0.4086021505376345,2.56,0.24591796097172441,24.70,,,0
00-0036265,AJ Dillon,22,2,30,73,250,2020,2021,1.00,2,10.50,0.00,2.50,8.00,0.50,46,5.26,0.04,0.24,0.01,0.00,0.013686911890504704,0.0119154539872308,0,0.008130081300813009,0.006711409395973154,0.004607283896445809,0.007371654234313295,0.0711864406779661,0.04157811113633081,3.66,10.31,1.82,1
00-0036265,AJ Dillon,23,2,30,73,250,2021,,0.92,37,8.46,0.05,0.38,8.38,0.41,187,4.29,0.03,0.27,0.06,0.00,0.12799339388934763,0.09604159935320057,0.05128205128205128,0.06382978723404255,0.06204379562043796,0.060219019454547516,0.06558120035804527,0.5278246205733558,0.1108960110896011,10.31,,,0
00-0036269,Lamical Perine,22,4,14,71,220,2020,2021,0.73,15,4.20,0.00,1.73,4.47,0.20,64,3.63,0.03,0.28,0.05,0.01,0.08746736292428199,0.08584017515051998,0,0.0375,0.03333333333333333,0.018345952242283053,0.029353523587652888,0.21724137931034482,0.08683714314069271,5.83,1.55,-0.73,0
00-0036269,Lamical Perine,23,4,14,71,220,2021,,0,0,0,0,0,0,0,8,3.88,0.00,0.13,0.00,0.00,0,0,0,0,0,0,0,0,0.01574723153510109,1.55,,,0
00-0036275,D'Andre Swift,21,2,3,70,211,2020,2021,0.81,57,6.26,0.04,0.88,6.16,0.26,114,4.57,0.07,0.27,0.12,0.01,0.22442455242966752,0.19460315869197184,0.08695652173913043,0.08522727272727272,0.08542713567839195,0.09415969187467595,0.09848159395600325,0.7693965517241379,0.15671962215543153,15.82,16.07,0.02,0
00-0036275,D'Andre Swift,22,2,3,70,211,2021,,0.79,78,5.79,0.03,-0.01,6.44,0.24,151,4.09,0.03,0.19,0.17,0.00,0.29186046511627906,0.25856189121504014,0.13333333333333333,0.1310344827586207,0.13125,0.14330281451339438,0.149284503221431,1,0.19650819332869265,16.07,,,0
00-0036278,Jason Huntley,22,5,26,69,193,2020,2021,0.50,2,0.00,0.00,-0.50,0.50,0.00,5,3.80,0.00,0.20,0.02,0.00,0.0036900369003690036,0.024739968129798638,0,0,0,0,0,0,0.012194096375409975,0.97,5.10,4.26,0
00-0036278,Jason Huntley,23,5,26,69,193,2021,,0.00,1,0.00,0.00,0.00,0.00,0.00,13,3.92,0.00,0.15,0.03,0.00,0,0.044117647058823525,0,0,0,0,0,0,0.059845106782445444,5.10,,,0
00-0036297,Darrynton Evans,22,3,29,71,200,2020,2021,0.50,4,6.75,0.25,-0.50,7.25,0.50,14,3.86,0.00,0.14,0.03,0.00,0.08895705521472393,0.0492506512398931,0.14285714285714285,0.03773584905660377,0.05,0.08626373626373626,0.052307692307692305,0.2288135593220339,0.04173146708138931,3.22,3.80,0.18,0
00-0036297,Darrynton Evans,23,3,29,71,200,2021,,1.00,2,5.50,0.00,-2.00,7.50,0.50,2,3.50,0.00,0.00,0.07,-0.02,0.11450381679389313,0.09160887656033287,0,0.07692307692307693,0.06666666666666667,0.02,0.032,0.39285714285714285,0.040084388185654005,3.80,,,0
00-0036328,Antonio Gibson,22,3,2,74,221,2020,2021,0.82,44,5.61,0.00,-0.82,6.84,0.20,170,4.68,0.06,0.24,0.09,-0.01,0.15133232780291603,0.11925018737894577,0,0.055900621118012424,0.05113636363636364,0.03639846743295019,0.058237547892720315,0.4805447470817121,0.17372327995051204,13.48,14.32,0.06,0
00-0036328,Antonio Gibson,23,3,2,74,221,2021,,0.81,52,5.65,0.06,-0.17,6.40,0.23,258,4.02,0.03,0.25,0.10,0.00,0.1886685552407932,0.1499221691050386,0.14285714285714285,0.0718562874251497,0.0797872340425532,0.11344057485812273,0.09579063405871066,0.5719844357976653,0.181600558039253,14.32,,,0
00-0027779,Deji Karim,24,6,11,68,209,2010,2011,0.43,7,1.43,0.00,2.00,1.57,0.14,35,4.57,0.00,0.23,0.04,0.01,0.019891500904159132,0.06848436246992783,0,0.016129032258064516,0.0136986301369863,0.0038819875776397515,0.006211180124223603,0.05747126436781609,0.04269672516118014,3.33,3.25,-0.02,0
00-0027779,Deji Karim,25,6,11,68,209,2011,,0.74,19,6.32,0.00,-1.74,7.89,0.21,63,2.06,0.00,0.14,0.06,-0.01,0.1718213058419244,0.07414971416028972,0,0.04938271604938271,0.045454545454545456,0.03411028993746447,0.05457646389994315,0.35398230088495575,0.06143086664776486,3.25,,,0
00-0027779,Deji Karim,27,6,11,68,209,2013,,0.50,2,-0.50,0.00,13.50,1.50,0.00,12,4.25,0.00,0.25,0.03,0.04,0.020833333333333332,0.07626926915825663,0,0,0,-0.0014534883720930232,-0.002325581395348837,-0.014084507042253521,0.0568397120121258,3.00,,,0
00-0027786,Jonathan Dwyer,21,6,19,71,229,2010,2011,0,0,0,0,0,0,0,9,3.11,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0.023628691983122365,2.80,4.63,0.65,0
00-0027786,Jonathan Dwyer,22,6,19,71,229,2011,2012,1.00,1,6.00,0.00,2.00,4.00,0.00,16,7.69,0.00,0.13,0.01,0.00,0.016736401673640166,0.020355487519666624,0,0,0,0.004709576138147566,0.0075353218210361065,0.07407407407407407,0.04749214158808255,4.63,7.61,0.64,1
00-0027786,Jonathan Dwyer,23,6,19,71,229,2012,2013,0.72,25,4.24,0.00,1.96,4.20,0.28,156,3.99,0.01,0.17,0.05,0.01,0.07636363636363637,0.0898143337001927,0,0.043209876543209874,0.03783783783783784,0.01649548708372238,0.02639277933395581,0.22746781115879827,0.09184450511691833,7.61,2.44,-0.68,0
00-0027786,Jonathan Dwyer,24,6,19,71,229,2013,2014,0.73,11,5.82,0.00,1.91,4.64,0.27,49,4.02,0.00,0.33,0.02,0.00,0.02727272727272727,0.03629104169234227,0,0.01675977653631285,0.014705882352941176,0.00829445308449974,0.013271124935199587,0.12573673870333987,0.027114708735548096,2.44,6.95,1.85,0
00-0027786,Jonathan Dwyer,25,6,19,71,229,2014,,0.67,3,2.67,0.00,2.33,3.00,0.00,16,3.19,0.06,0.19,0.05,0.01,0.056962025316455694,0.07568852059468681,0,0,0,0.008492569002123142,0.013588110403397028,0.12121212121212122,0.08953877866529245,6.95,,,0
00-0036336,Anthony McFarland,21,4,18,69,198,2020,2021,0.67,9,6.00,0.00,2.56,5.22,0.11,33,3.42,0.00,0.12,0.02,0.01,0.03374012921751615,0.03571964467500592,0,0.007575757575757576,0.006535947712418301,0.009897360703812317,0.015835777126099706,0.1197339246119734,0.02210924107838554,2.06,1.20,-0.42,0
00-0036336,Anthony McFarland,22,4,18,69,198,2021,,1.00,1,11.00,0.00,0.00,11.00,1.00,3,1.00,0.00,0.00,0.01,0.00,0.039711191335740074,0.019736842105263157,0,0.03571428571428571,0.03333333333333333,0.010396975425330813,0.016635160680529303,0.14473684210526316,0.015319800842589043,1.20,,,0
